demand_id,order_id,sector,service_line,account,skill,role_level,city,positions_required,week_number,positions_fulfilled_cum,positions_remaining
DEM-000018,ORD-00038,Tech - Software and Gaming,TS - DAAI,Crown Software 06,Azure,L3,Remote-US,1,13,1,0
DEM-000019,ORD-00038,Tech - Software and Gaming,TS - DAAI,Crown Software 06,Cybersecurity,L1,Kolkata,1,1,0,1
DEM-000019,ORD-00038,Tech - Software and Gaming,TS - DAAI,Crown Software 06,Cybersecurity,L1,Kolkata,1,2,0,1
DEM-000019,ORD-00038,Tech - Software and Gaming,TS - DAAI,Crown Software 06,Cybersecurity,L1,Kolkata,1,3,0,1
DEM-000019,ORD-00038,Tech - Software and Gaming,TS - DAAI,Crown Software 06,Cybersecurity,L1,Kolkata,1,4,0,1
DEM-000019,ORD-00038,Tech - Software and Gaming,TS - DAAI,Crown Software 06,Cybersecurity,L1,Kolkata,1,5,0,1
DEM-000019,ORD-00038,Tech - Software and Gaming,TS - DAAI,Crown Software 06,Cybersecurity,L1,Kolkata,1,6,0,1
DEM-000019,ORD-00038,Tech - Software and Gaming,TS - DAAI,Crown Software 06,Cybersecurity,L1,Kolkata,1,7,1,0
DEM-000019,ORD-00038,Tech - Software and Gaming,TS - DAAI,Crown Software 06,Cybersecurity,L1,Kolkata,1,8,1,0
DEM-000019,ORD-00038,Tech - Software and Gaming,TS - DAAI,Crown Software 06,Cybersecurity,L1,Kolkata,1,9,1,0
DEM-000019,ORD-00038,Tech - Software and Gaming,TS - DAAI,Crown Software 06,Cybersecurity,L1,Kolkata,1,10,1,0
DEM-000019,ORD-00038,Tech - Software and Gaming,TS - DAAI,Crown Software 06,Cybersecurity,L1,Kolkata,1,11,1,0
DEM-000019,ORD-00038,Tech - Software and Gaming,TS - DAAI,Crown Software 06,Cybersecurity,L1,Kolkata,1,12,1,0
DEM-000019,ORD-00038,Tech - Software and Gaming,TS - DAAI,Crown Software 06,Cybersecurity,L1,Kolkata,1,13,1,0
DEM-000020,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,QA,L4,Mumbai,1,1,0,1
DEM-000020,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,QA,L4,Mumbai,1,2,0,1
DEM-000020,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,QA,L4,Mumbai,1,3,0,1
DEM-000020,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,QA,L4,Mumbai,1,4,0,1
DEM-000020,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,QA,L4,Mumbai,1,5,0,1
DEM-000020,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,QA,L4,Mumbai,1,6,1,0
DEM-000020,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,QA,L4,Mumbai,1,7,1,0
DEM-000020,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,QA,L4,Mumbai,1,8,1,0
DEM-000020,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,QA,L4,Mumbai,1,9,1,0
DEM-000020,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,QA,L4,Mumbai,1,10,1,0
DEM-000020,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,QA,L4,Mumbai,1,11,1,0
DEM-000020,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,QA,L4,Mumbai,1,12,1,0
DEM-000020,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,QA,L4,Mumbai,1,13,1,0
DEM-000021,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,Cybersecurity,L3,Bengaluru,1,1,0,1
DEM-000021,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,Cybersecurity,L3,Bengaluru,1,2,0,1
DEM-000021,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,Cybersecurity,L3,Bengaluru,1,3,0,1
DEM-000021,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,Cybersecurity,L3,Bengaluru,1,4,0,1
DEM-000021,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,Cybersecurity,L3,Bengaluru,1,5,0,1
DEM-000021,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,Cybersecurity,L3,Bengaluru,1,6,0,1
DEM-000021,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,Cybersecurity,L3,Bengaluru,1,7,0,1
DEM-000021,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,Cybersecurity,L3,Bengaluru,1,8,1,0
DEM-000021,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,Cybersecurity,L3,Bengaluru,1,9,1,0
DEM-000021,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,Cybersecurity,L3,Bengaluru,1,10,1,0
DEM-000021,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,Cybersecurity,L3,Bengaluru,1,11,1,0
DEM-000021,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,Cybersecurity,L3,Bengaluru,1,12,1,0
DEM-000021,ORD-00044,Tech - New Age,TS - EA,Blue Systems 07,Cybersecurity,L3,Bengaluru,1,13,1,0
DEM-000022,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,AWS,L2,Bengaluru,-1,1,-1,0
DEM-000022,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,AWS,L2,Bengaluru,-1,2,-1,0
DEM-000022,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,AWS,L2,Bengaluru,-1,3,-1,0
DEM-000022,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,AWS,L2,Bengaluru,-1,4,-1,0
DEM-000022,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,AWS,L2,Bengaluru,-1,5,-1,0
DEM-000022,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,AWS,L2,Bengaluru,-1,6,-1,0
DEM-000022,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,AWS,L2,Bengaluru,-1,7,-1,0
DEM-000022,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,AWS,L2,Bengaluru,-1,8,-1,0
DEM-000022,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,AWS,L2,Bengaluru,-1,9,-1,0
DEM-000022,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,AWS,L2,Bengaluru,-1,10,-1,0
DEM-000022,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,AWS,L2,Bengaluru,-1,11,-1,0
DEM-000022,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,AWS,L2,Bengaluru,-1,12,-1,0
DEM-000022,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,AWS,L2,Bengaluru,-1,13,-1,0
DEM-000023,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,GCP,L3,Bengaluru,1,1,0,1
DEM-000023,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,GCP,L3,Bengaluru,1,2,0,1
DEM-000023,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,GCP,L3,Bengaluru,1,3,0,1
DEM-000023,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,GCP,L3,Bengaluru,1,4,0,1
DEM-000023,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,GCP,L3,Bengaluru,1,5,0,1
DEM-000023,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,GCP,L3,Bengaluru,1,6,0,1
DEM-000023,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,GCP,L3,Bengaluru,1,7,0,1
DEM-000023,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,GCP,L3,Bengaluru,1,8,1,0
DEM-000023,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,GCP,L3,Bengaluru,1,9,1,0
DEM-000023,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,GCP,L3,Bengaluru,1,10,1,0
DEM-000023,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,GCP,L3,Bengaluru,1,11,1,0
DEM-000023,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,GCP,L3,Bengaluru,1,12,1,0
DEM-000023,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,GCP,L3,Bengaluru,1,13,1,0
DEM-000024,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,Mulesoft,L2,Remote-EU,1,1,0,1
DEM-000024,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,Mulesoft,L2,Remote-EU,1,2,0,1
DEM-000024,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,Mulesoft,L2,Remote-EU,1,3,0,1
DEM-000024,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,Mulesoft,L2,Remote-EU,1,4,0,1
DEM-000024,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,Mulesoft,L2,Remote-EU,1,5,0,1
DEM-000024,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,Mulesoft,L2,Remote-EU,1,6,0,1
DEM-000024,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,Mulesoft,L2,Remote-EU,1,7,0,1
DEM-000024,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,Mulesoft,L2,Remote-EU,1,8,1,0
DEM-000024,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,Mulesoft,L2,Remote-EU,1,9,1,0
DEM-000024,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,Mulesoft,L2,Remote-EU,1,10,1,0
DEM-000024,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,Mulesoft,L2,Remote-EU,1,11,1,0
DEM-000024,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,Mulesoft,L2,Remote-EU,1,12,1,0
DEM-000024,ORD-00046,Tech - New Age,Engineering,Blue Systems 07,Mulesoft,L2,Remote-EU,1,13,1,0
DEM-000025,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,QA,L4,Pune,1,1,0,1
DEM-000025,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,QA,L4,Pune,1,2,0,1
DEM-000025,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,QA,L4,Pune,1,3,0,1
DEM-000025,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,QA,L4,Pune,1,4,0,1
DEM-000025,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,QA,L4,Pune,1,5,0,1
DEM-000025,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,QA,L4,Pune,1,6,0,1
DEM-000025,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,QA,L4,Pune,1,7,1,0
DEM-000025,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,QA,L4,Pune,1,8,1,0
DEM-000025,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,QA,L4,Pune,1,9,1,0
DEM-000025,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,QA,L4,Pune,1,10,1,0
DEM-000025,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,QA,L4,Pune,1,11,1,0
DEM-000025,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,QA,L4,Pune,1,12,1,0
DEM-000025,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,QA,L4,Pune,1,13,1,0
DEM-000026,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,DevOps,L4,Pune,1,1,0,1
DEM-000026,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,DevOps,L4,Pune,1,2,0,1
DEM-000026,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,DevOps,L4,Pune,1,3,0,1
DEM-000026,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,DevOps,L4,Pune,1,4,0,1
DEM-000026,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,DevOps,L4,Pune,1,5,0,1
DEM-000026,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,DevOps,L4,Pune,1,6,1,0
DEM-000026,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,DevOps,L4,Pune,1,7,1,0
DEM-000026,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,DevOps,L4,Pune,1,8,1,0
DEM-000026,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,DevOps,L4,Pune,1,9,1,0
DEM-000026,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,DevOps,L4,Pune,1,10,1,0
DEM-000026,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,DevOps,L4,Pune,1,11,1,0
DEM-000026,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,DevOps,L4,Pune,1,12,1,0
DEM-000026,ORD-00048,Tech - New Age,TS - CRS,Blue Systems 07,DevOps,L4,Pune,1,13,1,0
DEM-000027,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,Azure,L2,Chennai,0,1,0,0
DEM-000027,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,Azure,L2,Chennai,0,2,0,0
DEM-000027,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,Azure,L2,Chennai,0,3,0,0
DEM-000027,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,Azure,L2,Chennai,0,4,0,0
DEM-000027,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,Azure,L2,Chennai,0,5,0,0
DEM-000027,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,Azure,L2,Chennai,0,6,0,0
DEM-000027,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,Azure,L2,Chennai,0,7,0,0
DEM-000027,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,Azure,L2,Chennai,0,8,0,0
DEM-000027,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,Azure,L2,Chennai,0,9,0,0
DEM-000027,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,Azure,L2,Chennai,0,10,0,0
DEM-000027,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,Azure,L2,Chennai,0,11,0,0
DEM-000027,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,Azure,L2,Chennai,0,12,0,0
DEM-000027,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,Azure,L2,Chennai,0,13,0,0
DEM-000028,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,React/Frontend,L2,Gurugram,2,1,0,2
DEM-000028,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,React/Frontend,L2,Gurugram,2,2,0,2
DEM-000028,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,React/Frontend,L2,Gurugram,2,3,0,2
DEM-000028,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,React/Frontend,L2,Gurugram,2,4,0,2
DEM-000028,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,React/Frontend,L2,Gurugram,2,5,0,2
DEM-000028,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,React/Frontend,L2,Gurugram,2,6,1,1
DEM-000028,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,React/Frontend,L2,Gurugram,2,7,1,1
DEM-000028,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,React/Frontend,L2,Gurugram,2,8,1,1
DEM-000028,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,React/Frontend,L2,Gurugram,2,9,2,0
DEM-000028,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,React/Frontend,L2,Gurugram,2,10,2,0
DEM-000028,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,React/Frontend,L2,Gurugram,2,11,2,0
DEM-000028,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,React/Frontend,L2,Gurugram,2,12,2,0
DEM-000028,ORD-00050,Tech - New Age,TS - CRS,Blue Systems 07,React/Frontend,L2,Gurugram,2,13,2,0
DEM-000029,ORD-00051,Tech - New Age,TS - CIS,Blue Systems 07,Data Engineering,L1,Pune,3,1,0,3
DEM-000029,ORD-00051,Tech - New Age,TS - CIS,Blue Systems 07,Data Engineering,L1,Pune,3,2,0,3
DEM-000029,ORD-00051,Tech - New Age,TS - CIS,Blue Systems 07,Data Engineering,L1,Pune,3,3,0,3
DEM-000029,ORD-00051,Tech - New Age,TS - CIS,Blue Systems 07,Data Engineering,L1,Pune,3,4,0,3
DEM-000029,ORD-00051,Tech - New Age,TS - CIS,Blue Systems 07,Data Engineering,L1,Pune,3,5,0,3
DEM-000029,ORD-00051,Tech - New Age,TS - CIS,Blue Systems 07,Data Engineering,L1,Pune,3,6,0,3
DEM-000029,ORD-00051,Tech - New Age,TS - CIS,Blue Systems 07,Data Engineering,L1,Pune,3,7,0,3
DEM-000029,ORD-00051,Tech - New Age,TS - CIS,Blue Systems 07,Data Engineering,L1,Pune,3,8,1,2
DEM-000029,ORD-00051,Tech - New Age,TS - CIS,Blue Systems 07,Data Engineering,L1,Pune,3,9,1,2
DEM-000029,ORD-00051,Tech - New Age,TS - CIS,Blue Systems 07,Data Engineering,L1,Pune,3,10,1,2
DEM-000029,ORD-00051,Tech - New Age,TS - CIS,Blue Systems 07,Data Engineering,L1,Pune,3,11,2,1
DEM-000029,ORD-00051,Tech - New Age,TS - CIS,Blue Systems 07,Data Engineering,L1,Pune,3,12,3,0
DEM-000029,ORD-00051,Tech - New Age,TS - CIS,Blue Systems 07,Data Engineering,L1,Pune,3,13,3,0
DEM-000030,ORD-00057,Communications,Engineering,Horizon Aerospace 09,DevOps,L4,Remote-EU,0,1,0,0
DEM-000030,ORD-00057,Communications,Engineering,Horizon Aerospace 09,DevOps,L4,Remote-EU,0,2,0,0
DEM-000030,ORD-00057,Communications,Engineering,Horizon Aerospace 09,DevOps,L4,Remote-EU,0,3,0,0
DEM-000030,ORD-00057,Communications,Engineering,Horizon Aerospace 09,DevOps,L4,Remote-EU,0,4,0,0
DEM-000030,ORD-00057,Communications,Engineering,Horizon Aerospace 09,DevOps,L4,Remote-EU,0,5,0,0
DEM-000030,ORD-00057,Communications,Engineering,Horizon Aerospace 09,DevOps,L4,Remote-EU,0,6,0,0
DEM-000030,ORD-00057,Communications,Engineering,Horizon Aerospace 09,DevOps,L4,Remote-EU,0,7,0,0
DEM-000030,ORD-00057,Communications,Engineering,Horizon Aerospace 09,DevOps,L4,Remote-EU,0,8,0,0
DEM-000030,ORD-00057,Communications,Engineering,Horizon Aerospace 09,DevOps,L4,Remote-EU,0,9,0,0
DEM-000030,ORD-00057,Communications,Engineering,Horizon Aerospace 09,DevOps,L4,Remote-EU,0,10,0,0
DEM-000030,ORD-00057,Communications,Engineering,Horizon Aerospace 09,DevOps,L4,Remote-EU,0,11,0,0
DEM-000030,ORD-00057,Communications,Engineering,Horizon Aerospace 09,DevOps,L4,Remote-EU,0,12,0,0
DEM-000030,ORD-00057,Communications,Engineering,Horizon Aerospace 09,DevOps,L4,Remote-EU,0,13,0,0
DEM-000031,ORD-00057,Communications,Engineering,Horizon Aerospace 09,SAP,L1,Remote-EU,2,1,0,2
DEM-000031,ORD-00057,Communications,Engineering,Horizon Aerospace 09,SAP,L1,Remote-EU,2,2,0,2
DEM-000031,ORD-00057,Communications,Engineering,Horizon Aerospace 09,SAP,L1,Remote-EU,2,3,0,2
DEM-000031,ORD-00057,Communications,Engineering,Horizon Aerospace 09,SAP,L1,Remote-EU,2,4,0,2
DEM-000031,ORD-00057,Communications,Engineering,Horizon Aerospace 09,SAP,L1,Remote-EU,2,5,0,2
DEM-000031,ORD-00057,Communications,Engineering,Horizon Aerospace 09,SAP,L1,Remote-EU,2,6,0,2
DEM-000031,ORD-00057,Communications,Engineering,Horizon Aerospace 09,SAP,L1,Remote-EU,2,7,0,2
DEM-000031,ORD-00057,Communications,Engineering,Horizon Aerospace 09,SAP,L1,Remote-EU,2,8,1,1
DEM-000031,ORD-00057,Communications,Engineering,Horizon Aerospace 09,SAP,L1,Remote-EU,2,9,1,1
DEM-000031,ORD-00057,Communications,Engineering,Horizon Aerospace 09,SAP,L1,Remote-EU,2,10,1,1
DEM-000031,ORD-00057,Communications,Engineering,Horizon Aerospace 09,SAP,L1,Remote-EU,2,11,2,0
DEM-000031,ORD-00057,Communications,Engineering,Horizon Aerospace 09,SAP,L1,Remote-EU,2,12,2,0
DEM-000031,ORD-00057,Communications,Engineering,Horizon Aerospace 09,SAP,L1,Remote-EU,2,13,2,0
DEM-000032,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,SAP,L4,Chennai,0,1,0,0
DEM-000032,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,SAP,L4,Chennai,0,2,0,0
DEM-000032,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,SAP,L4,Chennai,0,3,0,0
DEM-000032,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,SAP,L4,Chennai,0,4,0,0
DEM-000032,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,SAP,L4,Chennai,0,5,0,0
DEM-000032,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,SAP,L4,Chennai,0,6,0,0
DEM-000032,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,SAP,L4,Chennai,0,7,0,0
DEM-000032,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,SAP,L4,Chennai,0,8,0,0
DEM-000032,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,SAP,L4,Chennai,0,9,0,0
DEM-000032,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,SAP,L4,Chennai,0,10,0,0
DEM-000032,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,SAP,L4,Chennai,0,11,0,0
DEM-000032,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,SAP,L4,Chennai,0,12,0,0
DEM-000032,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,SAP,L4,Chennai,0,13,0,0
DEM-000033,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,GCP,L4,Remote-US,1,1,0,1
DEM-000033,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,GCP,L4,Remote-US,1,2,0,1
DEM-000033,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,GCP,L4,Remote-US,1,3,0,1
DEM-000033,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,GCP,L4,Remote-US,1,4,0,1
DEM-000033,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,GCP,L4,Remote-US,1,5,0,1
DEM-000033,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,GCP,L4,Remote-US,1,6,0,1
DEM-000033,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,GCP,L4,Remote-US,1,7,1,0
DEM-000033,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,GCP,L4,Remote-US,1,8,1,0
DEM-000033,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,GCP,L4,Remote-US,1,9,1,0
DEM-000033,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,GCP,L4,Remote-US,1,10,1,0
DEM-000033,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,GCP,L4,Remote-US,1,11,1,0
DEM-000033,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,GCP,L4,Remote-US,1,12,1,0
DEM-000033,ORD-00059,Communications,WC - Consulting,Horizon Aerospace 09,GCP,L4,Remote-US,1,13,1,0
DEM-000034,ORD-00060,Health,TS - EA,Titan Systems 10,React/Frontend,L3,Chennai,1,1,0,1
DEM-000034,ORD-00060,Health,TS - EA,Titan Systems 10,React/Frontend,L3,Chennai,1,2,0,1
DEM-000034,ORD-00060,Health,TS - EA,Titan Systems 10,React/Frontend,L3,Chennai,1,3,0,1
DEM-000034,ORD-00060,Health,TS - EA,Titan Systems 10,React/Frontend,L3,Chennai,1,4,0,1
DEM-000034,ORD-00060,Health,TS - EA,Titan Systems 10,React/Frontend,L3,Chennai,1,5,0,1
DEM-000034,ORD-00060,Health,TS - EA,Titan Systems 10,React/Frontend,L3,Chennai,1,6,0,1
DEM-000034,ORD-00060,Health,TS - EA,Titan Systems 10,React/Frontend,L3,Chennai,1,7,1,0
DEM-000034,ORD-00060,Health,TS - EA,Titan Systems 10,React/Frontend,L3,Chennai,1,8,1,0
DEM-000034,ORD-00060,Health,TS - EA,Titan Systems 10,React/Frontend,L3,Chennai,1,9,1,0
DEM-000034,ORD-00060,Health,TS - EA,Titan Systems 10,React/Frontend,L3,Chennai,1,10,1,0
DEM-000034,ORD-00060,Health,TS - EA,Titan Systems 10,React/Frontend,L3,Chennai,1,11,1,0
DEM-000034,ORD-00060,Health,TS - EA,Titan Systems 10,React/Frontend,L3,Chennai,1,12,1,0
DEM-000034,ORD-00060,Health,TS - EA,Titan Systems 10,React/Frontend,L3,Chennai,1,13,1,0
DEM-000035,ORD-00060,Health,TS - EA,Titan Systems 10,Java,L5,Remote-EU,1,1,0,1
DEM-000035,ORD-00060,Health,TS - EA,Titan Systems 10,Java,L5,Remote-EU,1,2,0,1
DEM-000035,ORD-00060,Health,TS - EA,Titan Systems 10,Java,L5,Remote-EU,1,3,0,1
DEM-000035,ORD-00060,Health,TS - EA,Titan Systems 10,Java,L5,Remote-EU,1,4,0,1
DEM-000035,ORD-00060,Health,TS - EA,Titan Systems 10,Java,L5,Remote-EU,1,5,0,1
DEM-000035,ORD-00060,Health,TS - EA,Titan Systems 10,Java,L5,Remote-EU,1,6,0,1
DEM-000035,ORD-00060,Health,TS - EA,Titan Systems 10,Java,L5,Remote-EU,1,7,0,1
DEM-000035,ORD-00060,Health,TS - EA,Titan Systems 10,Java,L5,Remote-EU,1,8,1,0
DEM-000035,ORD-00060,Health,TS - EA,Titan Systems 10,Java,L5,Remote-EU,1,9,1,0
DEM-000035,ORD-00060,Health,TS - EA,Titan Systems 10,Java,L5,Remote-EU,1,10,1,0
DEM-000035,ORD-00060,Health,TS - EA,Titan Systems 10,Java,L5,Remote-EU,1,11,1,0
DEM-000035,ORD-00060,Health,TS - EA,Titan Systems 10,Java,L5,Remote-EU,1,12,1,0
DEM-000035,ORD-00060,Health,TS - EA,Titan Systems 10,Java,L5,Remote-EU,1,13,1,0
DEM-000036,ORD-00061,Health,TS - EA,Titan Systems 10,Cloud,L3,Pune,0,1,0,0
DEM-000036,ORD-00061,Health,TS - EA,Titan Systems 10,Cloud,L3,Pune,0,2,0,0
DEM-000036,ORD-00061,Health,TS - EA,Titan Systems 10,Cloud,L3,Pune,0,3,0,0
DEM-000036,ORD-00061,Health,TS - EA,Titan Systems 10,Cloud,L3,Pune,0,4,0,0
DEM-000036,ORD-00061,Health,TS - EA,Titan Systems 10,Cloud,L3,Pune,0,5,0,0
DEM-000036,ORD-00061,Health,TS - EA,Titan Systems 10,Cloud,L3,Pune,0,6,0,0
DEM-000036,ORD-00061,Health,TS - EA,Titan Systems 10,Cloud,L3,Pune,0,7,0,0
DEM-000036,ORD-00061,Health,TS - EA,Titan Systems 10,Cloud,L3,Pune,0,8,0,0
DEM-000036,ORD-00061,Health,TS - EA,Titan Systems 10,Cloud,L3,Pune,0,9,0,0
DEM-000036,ORD-00061,Health,TS - EA,Titan Systems 10,Cloud,L3,Pune,0,10,0,0
DEM-000036,ORD-00061,Health,TS - EA,Titan Systems 10,Cloud,L3,Pune,0,11,0,0
DEM-000036,ORD-00061,Health,TS - EA,Titan Systems 10,Cloud,L3,Pune,0,12,0,0
DEM-000036,ORD-00061,Health,TS - EA,Titan Systems 10,Cloud,L3,Pune,0,13,0,0
DEM-000037,ORD-00061,Health,TS - EA,Titan Systems 10,Cybersecurity,L3,Remote-EU,1,1,0,1
DEM-000037,ORD-00061,Health,TS - EA,Titan Systems 10,Cybersecurity,L3,Remote-EU,1,2,0,1
DEM-000037,ORD-00061,Health,TS - EA,Titan Systems 10,Cybersecurity,L3,Remote-EU,1,3,0,1
